dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
1.076002,0.4775083148020941,0.10482666014677518,0.4547003372491491,12,18,1580,10168,26.951623,31,29,10773.21387,71405.07031,3,5,97.788545,63.261353,9783.068692,7877.672555,255,1522409806,3688062999,255,0.000731,0.000555,0.000176,132,565,1,3924,2,0,4,1,1,1,0,0,1,6,2,0,0
7e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,33,33,17,33,0,0,0,33,33,0,1
0.109167,0.005720428605247736,0.5484509436378666,0.07813779480193889,4,2,536,440,45.801386,254,60,29459.45117,16122.08789,0,0,36.389,0.009,51.44909,0.0,0,0,0,0,0.0,0.0,0.0,134,220,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1
1.797102,0.4775083148020941,0.5484509436378666,0.4547003372491491,20,30,1098,19380,27.266121,62,252,4647.482422,83396.49219,6,13,94.584314,59.561102,4766.314819,3819.370857,255,4013845085,1923011893,255,0.124053,0.069036,0.055017,55,646,0,0,6,1,1,1,1,1,0,0,0,2,1,0,1
3e-06,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,2176,0,333333.3215,254,0,2901333248.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1088,0,0,0,3,2,1,1,1,2,0,0,0,1,2,0,1
1.755896,0.4775083148020941,0.005929996546009865,0.4547003372491491,22,40,1056,31132,34.740099,62,252,4592.527344,138295.2031,7,18,83.614097,44.104306,5448.429721,3984.308468,255,3072754808,3214475248,255,0.03766,0.023325,0.014335,48,778,0,0,1,1,1,1,1,1,0,0,0,2,1,0,1
1e-05,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,2,3,3,3,3,0,0,0,3,3,0,1
0.719805,0.4775083148020941,0.5484509436378666,0.4547003372491491,14,12,938,678,34.731629,254,252,9680.399414,6912.983398,4,4,55.369615,61.121453,2893.562759,77.306422,255,508604910,3461645114,255,0.092064,0.031573,0.060491,67,57,0,0,4,1,2,1,1,4,0,0,0,1,5,0,0
8e-06,0.0005083963007377568,0.5484509436378666,0.45188281271223607,2,0,180,0,125000.0003,254,0,90000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,9,9,9,10,0,0,0,9,10,0,1
8e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,4,3,3,4,0,0,0,5,11,0,1
8e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,19,2,19,19,9,19,0,0,0,19,19,0,1
7e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,18,18,18,25,0,0,0,18,25,0,1
1.057324,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,8,534,354,16.078325,254,252,3639.376221,2345.543945,2,1,112.089222,138.318141,6044.027817,228.805375,255,4149184343,2586842195,255,0.161483,0.089094,0.072389,53,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
0.0464,0.4775083148020941,0.020921866086085854,0.4547003372491491,6,8,320,1884,280.172417,31,29,46034.48438,284310.3438,1,2,9.2104,6.556714,642.092114,15.721957,255,4003758252,1859009484,255,0.00063,0.000498,0.000132,53,236,0,0,3,0,7,1,1,2,0,0,0,8,3,0,0
6e-06,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,1164,0,166666.6608,254,0,776000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,582,0,0,0,11,2,9,9,1,11,0,0,0,9,11,0,1
3.2e-05,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,31250.00008,254,0,14250000.0,0.0,0,0,0.032,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,19,18,18,18,0,0,0,18,18,0,1
9e-06,0.0005122771885296481,0.5484509436378666,0.45188281271223607,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,1
1.671854,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,8,2770,354,10.168352,254,252,11929.27148,1483.383057,2,1,178.285778,225.372719,10611.74649,387.18875,255,1744384785,259359566,255,0.171671,0.094242,0.077429,277,44,0,0,2,1,2,1,1,1,0,0,0,2,2,0,1
3.495215,0.4775083148020941,0.01932682120361854,0.4547003372491491,24,22,1272,1640,12.874745,62,252,2790.100342,3584.328857,7,9,151.940045,163.191423,8215.966824,9541.313491,255,1270143296,2765838358,255,0.155174,0.068187,0.086987,53,75,0,0,1,1,2,1,1,3,1,1,0,3,1,0,1
0.136135,0.4775083148020941,0.5484509436378666,0.4547003372491491,8,6,364,268,95.493446,254,252,18746.09766,13163.4043,1,1,19.447857,21.9784,1016.895798,41.886641,255,803369370,3142688396,255,0.056832,0.012749,0.044083,46,45,0,0,2,1,2,2,1,2,0,0,0,2,2,0,1
8e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,2,4,4,4,4,0,0,0,4,4,0,1
9e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,2,1,1,1,1,0,0,0,23,1,0,1
1.707202,0.4775083148020941,0.5484509436378666,0.4547003372491491,14,12,788,678,14.643845,254,252,3430.174072,2914.710693,4,4,131.254538,147.117547,8313.008036,291.646813,255,944562954,2573422062,255,0.169073,0.088901,0.080172,56,57,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
0.023954,0.4775083148020941,0.5484509436378666,0.4547003372491491,60,62,3614,50036,5051.348349,31,29,1186941.625,16441179.0,7,24,0.407431,0.389217,21.953893,21.318333,255,296253906,2441952982,255,0.000726,0.000592,0.000134,60,807,0,0,6,0,1,1,1,3,0,0,0,3,6,0,0
1e-05,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,17,16,16,17,0,0,0,18,16,0,1
8e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,20,2,19,18,18,20,0,0,0,18,20,0,1
3e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,1
0.753415,0.4775083148020941,0.10482666014677518,0.4547003372491491,22,8,19592,354,38.491403,254,252,198583.7813,3291.678711,8,1,34.254523,80.254141,2735.150495,133.972297,255,4009346303,3276588388,255,0.302455,0.191633,0.110822,891,44,1,0,2,1,1,1,1,1,0,0,1,1,1,0,1
6e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,18,18,18,18,0,0,0,19,18,0,1
8e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,31,31,14,33,0,0,0,32,33,0,1
0.380527,0.4775083148020941,0.5484509436378666,0.4547003372491491,28,30,4480,3080,149.792266,31,29,90821.41406,62607.91016,7,7,14.082148,13.101862,752.493905,18.763354,255,2333149733,2379868115,255,0.000707,0.000567,0.00014,160,103,0,0,7,0,3,1,1,2,0,0,0,2,6,0,0
1.1e-05,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,7,7,4,7,0,0,0,7,7,0,1
8e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,36,33,17,33,0,0,0,34,33,0,1
0.662199,0.4775083148020941,0.10482666014677518,0.4547003372491491,10,8,810,1340,25.67204,62,252,8807.019531,14170.96582,2,2,73.471,82.860711,3935.279643,129.522828,255,4096366745,106681141,255,0.160389,0.082166,0.078223,81,168,1,263,1,1,1,1,1,1,0,0,1,1,1,0,1
7e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,3,3,4,0,0,0,4,7,0,1
0.001048,0.3597621791961129,0.2664656366790467,0.07813779480193889,2,2,130,162,2862.595564,31,29,496183.2188,618320.625,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,4,1,1,1,0,0,0,1,6,0,0
0.727389,0.4775083148020941,0.5484509436378666,0.4547003372491491,32,12,27260,642,59.115551,254,252,290452.5625,6477.964355,13,3,22.089291,57.076816,1597.316986,72.567937,255,3266336387,151946493,255,0.160735,0.099541,0.061194,852,54,0,0,3,1,1,1,1,3,0,0,0,2,3,0,0
1.423215,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,6,534,268,10.539518,254,252,2703.737549,1259.121094,2,1,147.604333,270.787,9255.439242,455.832344,255,22529200,3519853894,255,0.172029,0.069276,0.102753,53,45,0,0,3,1,1,1,1,2,0,0,0,1,2,0,0
8e-06,0.0005122771885296481,0.5484509436378666,0.45188281271223607,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,11,5,0,1
4e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,2,12,12,12,25,0,0,0,13,24,0,1
6e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,22,2,16,16,16,22,0,0,0,17,22,0,1
0.67165,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,8,632,354,25.310802,254,252,6777.339355,3692.399414,2,1,74.535778,86.370711,4207.868094,147.911594,255,3599893126,2785922349,255,0.138837,0.067052,0.071785,63,44,0,0,12,1,4,4,4,12,0,0,0,4,12,0,1
7e-06,0.0010245543770592961,0.5484509436378666,0.45188281271223607,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,1
2.236711,0.4775083148020941,0.005929996546009865,0.4547003372491491,22,30,1038,18864,22.801336,62,252,3544.48999,65224.33984,7,13,106.510048,73.296623,5489.218508,4480.827311,255,884029887,3723123143,255,0.209646,0.088137,0.121509,47,629,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
4e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,18,18,18,18,0,0,0,20,18,0,1
0.844842,0.4775083148020941,0.5484509436378666,0.4547003372491491,34,10,34230,440,50.89709,254,252,314605.5625,3749.813477,14,1,23.831727,86.892555,2124.679347,133.016828,255,3069512482,79367956,255,0.121142,0.062805,0.058337,1007,44,0,0,5,1,1,2,1,2,0,0,0,3,2,0,0
0.120616,0.4775083148020941,0.5484509436378666,0.4547003372491491,84,86,4862,75600,1401.140852,31,29,318697.375,4955959.5,7,36,1.46711,1.44712,83.699716,82.974131,255,987857981,993163682,255,0.000643,0.0005,0.000143,58,879,0,0,2,0,2,1,1,1,0,0,0,3,2,0,0
8e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,4,4,4,26,0,0,0,4,26,0,1
0.544668,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,6,534,268,27.539711,254,252,7064.854004,3290.077393,2,1,60.440778,99.212602,3752.109206,174.309375,255,1909439526,1076675157,255,0.1009,0.048597,0.052303,53,45,0,0,3,1,3,2,1,3,0,0,0,2,4,0,1
0.006497,0.4775083148020941,0.5484509436378666,0.4547003372491491,18,18,4096,2456,5387.10184,31,29,4764045.0,2856703.25,7,7,0.363647,0.246765,22.379502,0.335752,255,3275861621,3280062075,255,0.00249,0.0023,0.00019,228,136,0,0,7,0,6,1,1,6,0,0,0,6,13,0,0
1e-05,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,1,1,1,5,0,0,0,1,6,0,1
2.220499,0.4775083148020941,0.5484509436378666,0.4547003372491491,12,12,1238,912,10.358032,254,252,4089.170898,3011.935547,3,2,201.863545,190.867,11336.53776,299.129344,255,3152174540,3427210001,255,0.136421,0.063294,0.073127,103,76,0,0,2,1,1,1,1,2,0,0,0,1,2,0,1
3.6e-05,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,27777.7768,254,0,12666666.0,0.0,0,0,0.036,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,4,4,4,4,0,0,0,5,10,0,1
0.283113,0.4775083148020941,0.10482666014677518,0.4547003372491491,10,6,856,268,52.982378,254,252,21786.35352,6329.62793,2,1,31.457,46.774801,1544.488481,76.191758,255,2462033492,2045038811,255,0.093268,0.028931,0.064337,86,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
9e-06,0.000981864611348492,0.5484509436378666,0.45188281271223607,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,2,2,5,0,0,0,3,4,0,1
59.998779,0.4775083148020941,0.026813053754176804,0.07813779480193889,4212,670,5631463,29556,81.351655,62,252,750698.75,3935.013428,2101,6,14.278633,89.471102,2243.090094,146.035344,255,478395526,2741929836,255,0.193411,0.08983,0.103581,1337,44,0,0,1,3,1,1,1,1,0,0,0,2,1,0,1
7e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,4,3,3,4,0,0,0,4,13,0,1
3e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,36,36,13,36,0,0,0,37,36,0,1
0.251479,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,6,1612,268,59.647128,254,252,46158.92578,7125.84375,2,1,25.839444,38.876602,1296.953727,53.349043,255,1698354129,4073440364,255,0.080184,0.057093,0.023091,161,45,0,0,9,1,3,3,1,9,0,0,0,3,9,0,1
1e-05,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,4,4,2,4,0,0,0,4,11,0,1
5e-06,0.0005122771885296481,0.5484509436378666,0.45188281271223607,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,19,2,4,4,4,4,0,0,0,5,18,0,1
0.854802,0.4775083148020941,0.10482666014677518,0.4547003372491491,10,8,824,3136,19.887646,62,252,6944.29834,25680.80078,2,2,94.962444,105.76457,4722.942401,181.583453,255,1976679916,77604511,255,0.252015,0.114441,0.137574,82,392,1,1145,1,1,1,1,1,1,0,0,1,1,1,0,1
0.720601,0.4775083148020941,0.5484509436378666,0.4547003372491491,12,8,980,760,26.366879,254,252,9980.557617,7382.726074,3,2,61.771999,94.119,3085.932691,127.266695,255,2376778177,97968990,255,0.159987,0.06176,0.098227,82,95,0,0,4,1,1,1,1,4,0,0,0,2,4,0,0
0.840708,0.4775083148020941,0.020921866086085854,0.4547003372491491,8,8,364,2400,17.842104,62,252,3035.536621,19983.15625,1,2,119.980433,108.738289,8011.554494,169.749516,255,51021370,3838967032,255,0.119728,0.079531,0.040197,46,300,0,0,1,1,3,1,1,4,0,0,0,3,1,0,1
3.686319,0.4775083148020941,0.5484509436378666,0.4547003372491491,164,32,212941,1386,52.898296,254,252,459304.7813,2914.560547,79,1,22.403895,114.803164,2674.205171,158.683391,255,1917135816,2347157681,255,0.224369,0.127416,0.096953,1298,43,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
0.583965,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,8,2516,354,29.111334,254,252,31029.25586,4246.830078,2,1,63.007778,71.350711,4180.052805,115.046859,255,2396318235,1693114532,255,0.135516,0.084507,0.051009,252,44,0,0,3,1,1,1,1,3,0,0,0,1,3,0,0
0.482972,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,6,626,268,31.057701,254,252,9342.15625,3710.360107,2,0,6157.4986,10260.87,611158.5365,22766.876,255,3795074471,736747808,255,0.094112,0.068715,0.025397,63,45,0,0,11,1,6,4,3,11,0,0,0,6,11,0,0
0.665025,0.4775083148020941,0.10482666014677518,0.4547003372491491,12,12,1310,4858,34.585166,62,252,14447.57715,53579.94141,3,4,60.456817,54.619911,3075.35486,3331.440985,255,3488424704,2751442742,255,0.108337,0.043184,0.065153,109,405,1,445,1,1,1,1,1,1,0,0,1,1,1,0,1
0.87108,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,8,1506,354,19.516004,254,252,12453.50586,2847.040527,2,1,89.834333,108.16557,4673.082294,204.946078,255,4123187945,380128799,255,0.207392,0.113917,0.093475,151,44,0,0,6,1,1,1,1,6,0,0,0,1,4,0,0
0.900434,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,8,564,354,18.879784,254,252,4513.378906,2754.227295,2,1,96.578889,120.936141,6235.865229,183.616875,255,767278232,2801475143,255,0.136539,0.053873,0.082666,56,44,0,0,2,1,1,1,1,1,0,0,0,1,3,0,1
9e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,6,6,0,1
0.390497,0.4775083148020941,0.5484509436378666,0.07813779480193889,6,2,978,86,17.925874,62,252,16696.67188,880.92865,2,1,78.0994,0.009,3946.724796,0.0,255,2485467146,3097833041,255,0.224191,0.124257,0.099934,163,43,0,0,6,3,3,3,1,5,0,0,0,3,5,0,0
0.583035,0.4775083148020941,0.5484509436378666,0.4547003372491491,234,438,13454,548216,1150.87432,31,29,183824.2969,7505072.5,21,197,2.567,1.33313,154.70175,81.296072,255,3411745774,3425954113,255,0.000578,0.000454,0.000124,57,1252,0,0,12,0,4,2,1,7,0,0,0,5,8,0,0
3e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,18,18,18,28,0,0,0,18,28,0,1
9e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,4,3,3,10,0,0,0,5,7,0,1
1.085238,0.4775083148020941,0.5484509436378666,0.4547003372491491,12,8,1010,754,17.507681,254,252,6826.152344,4865.29248,3,2,98.567182,141.477719,5342.656877,206.344078,255,821938490,1754632108,255,0.186794,0.094885,0.091909,84,94,0,0,3,1,2,1,1,3,0,0,0,1,6,0,1
0.038613,0.4775083148020941,0.026813053754176804,0.4547003372491491,52,42,37268,3380,2408.515328,31,29,7572993.5,683707.5625,18,8,0.74951,0.915781,42.942195,1.902819,255,4232601628,4238600721,255,0.001389,0.001062,0.000327,717,80,0,0,1,0,5,1,1,2,0,0,0,11,1,0,0
3e-06,0.000981864611348492,0.5484509436378666,0.45188281271223607,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,5,2,2,15,0,0,0,5,8,0,1
3e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,5,0,0,0,5,4,0,1
8e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,38,2,33,33,17,38,0,0,0,33,38,0,1
9e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,5,4,4,14,0,0,0,5,11,0,1
0.276766,0.4775083148020941,0.10482666014677518,0.4547003372491491,10,10,790,4998,68.65005,62,252,20551.65625,130044.875,2,3,30.751778,29.944222,1555.706683,1833.549866,255,1573283996,932132825,255,0.060266,0.00653,0.053736,79,500,1,2059,1,1,1,1,1,1,0,0,1,1,1,0,1
5e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,12,11,11,29,0,0,0,12,29,0,1
1.439852,0.4775083148020941,0.5484509436378666,0.4547003372491491,16,12,1170,642,18.751927,254,252,6095.070801,3272.558594,5,3,95.990132,125.349633,5136.81646,193.575031,255,2211779056,86362351,255,0.144561,0.060089,0.084472,73,54,0,0,4,1,1,1,1,1,0,0,0,2,2,0,1
8e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,17,16,16,16,0,0,0,16,16,0,1
8e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,18,17,17,33,0,0,0,17,33,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,43,43,18,43,0,0,0,43,43,0,1
6e-06,0.000981864611348492,0.5484509436378666,0.45188281271223607,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,19,6,0,1
1.826835,0.4775083148020941,0.026813053754176804,0.4547003372491491,24,20,5099,1650,23.537976,62,252,21400.94727,6866.520508,9,8,79.427609,92.953,4077.873853,112.498695,255,1457897749,1511827423,255,0.132497,0.060079,0.072418,212,83,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
0.184672,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,6,1716,268,81.225092,254,252,66929.47656,9703.691406,2,1,20.519111,33.158,1032.889832,53.556035,255,3783579877,3191990300,255,0.039021,0.018209,0.020812,172,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
1e-06,0.0009741028357647095,0.5484509436378666,0.45188281271223607,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,4,5,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,2,9,9,9,9,0,0,0,10,9,0,1
9e-06,0.4775083148020941,0.5484509436378666,0.01487544290631925,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,7,6,3,1,1,5,0,0,0,3,5,0,0
1.844054,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,8,564,354,9.218819,254,252,2203.840088,1344.863037,2,1,204.803222,284.289656,12475.59362,372.066719,255,3270746523,2207345994,255,0.220973,0.138307,0.082666,56,44,0,0,7,1,1,1,1,1,0,0,0,3,1,0,1
0.819478,0.4775083148020941,0.5484509436378666,0.4547003372491491,22,18,5432,2228,47.591273,254,252,50627.35156,20549.66797,8,7,39.022763,47.710531,1870.896464,53.516121,255,937049592,559286556,255,0.053619,0.007743,0.045876,247,124,0,0,2,1,1,1,1,1,0,0,0,2,1,0,1
4e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,16,16,16,34,0,0,0,17,33,0,1
